LINK,TITLE,LOCATION,SALARY,SUMMARY
https://kr.indeed.com/viewjob?jk=1ae9d99acc3fab79,[동영상플랫폼] 동영상 Cloud 플랫폼 개발,네이버 대한민국,,"개발 [역할 ] 전사 LIVE/VOD 클라우드 플랫폼의 서버 개발과 운영 [지원자격 ] - 3년 이상의 JAVA 기반의 서버 개발 경험 [우대사항 ] ※ 우대사항으로, 필수조건은 아닙니다. - Spring Framework..."
https://kr.indeed.com/viewjob?jk=25432db13648cddc,"컨설팅회사 분야별(PMO,PI,ISP, Data Analytics등)컨설...",글로벌 메이저 컨설팅회사 서울 여의도역,"연봉 60,000,000원 - 150,000,000원","이하 응시자격 : - 산업공학, 통계학, 전산학, 경영학, 기타 유사 전공 선호 - 분석(R, Python, SAS, JAVA 등), 시각화(Spotfire, Tableau, Qlik 등), SQL 등 각종 Computer..."
https://kr.indeed.com/viewjob?jk=fdda5613a06f516d,Syrup Wallet Front-End 개발자,SK 플래닛 3.5 성남 판교역,,격에 대한 이해가 있으신 분 - Java 웹 서버 개발 경험이 있으신 분... CSS 등 W3C 웹 표준 규격에 대한 이해 - Spring 등 Java 기반 웹 서비스 개발 및 프레임워크 활용 능력 - Oracle 등...
https://kr.indeed.com/viewjob?jk=c09264c797bbcf54,[TmaxA&C/기술] 기술지원 엔지니어 경력직,티맥스소프트 성남 분당구,,고객사 제품 유지보수 - 프로젝트 수행에 따른 기술 이슈대응 - Cloud Center 운영인력 자격요건 - Java/C 개발자 또는 Unix/Linux 엔지니어 경험자... DB 기술지원 및 사용 경험자 - IT 인프...
https://kr.indeed.com/viewjob?jk=6715e00118ab8fb4,비즈메시지 서비스 운영 총괄 담당자 모집,카엔 성남 삼평동,,"자 - JAVA를 활용한 엔터프라이즈 시스템 구축 및 운영 경험 및 Oracle, Maria, MySQL 등을 활용한 엔터프라이즈 시스템 구축 및 운영 경험이 5년 이상인 자 -DB, System, Server, Java..."
https://kr.indeed.com/viewjob?jk=248488a94314709b,"[대기업] 광고솔루션 개발 과장(PHP, JAVA)",인코리아 프로페셔널 서울 강남구,,JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>응용프로그래머>Unix|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA...
https://kr.indeed.com/viewjob?jk=0ca5a9b1ac697fb3,"[인터랙션플랫폼(댓글, 투표, 공감)] 웹 서비스 개발자",카카오 4.2 성남 판교역,,통해 더 좋은 사용자 경험을 제공하는 서비스를 개발합니다. 지원자격 최소 자격 개발 경력 2년 이상 Java & Spring Framework 기반 웹서비스 개발 경험 Linux 플랫폼에서 웹 서비스 개발/운영 경험...
https://kr.indeed.com/viewjob?jk=74c292088467ca45,JAVA 기반 모바일 웹 서비스 개발,한국사이버결제 서울 구로구,,PAYCO 오더 서비스 개발 및 운영 자격요건 및 우대사항 [지원자격] - 관련분야 경력 2년 이상 - 적극적인 문제해결 능력과 원활한 커뮤니케이션이 가능한 자 - Spring fra-mework 기반 개발 경험자...
https://kr.indeed.com/viewjob?jk=cb4add65c87c626a,1분기 Software Engineer,이스트게임즈 서울 서초구,,"C/C++, C#, Swift, Objective C, Kotlin, Java, JavaScript, Python, Go. - 새로운 프로그래밍... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=eb4f513eb966fa2a,"공공기관및 연구소 JAVA, JSP 경력자 (외근직포함)",멀틱스 대전 유성구,,"3년이상) 학력 학력무관 성별 무관 기타 담당업무 공공기관및 연구소 JAVA, JSP 경력자모집 (외근직포함) 커리어 양식 지원 아직 커리어에 이력... 무별(직종) 웹프로그래머JSP, JAVA 산업별(업종) 솔루션.ASP.소프..."
https://kr.indeed.com/viewjob?jk=0f5d83cc8815c507,자바(JAVA) 웹개발 경력직,온더아이티 성남 분당구,,엔지니어 웹개발 java [담당업무] 자바( JAVA)개발 [근무부서... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA
https://kr.indeed.com/viewjob?jk=51649370ed9ac2db,(주)이안소프트 함께 일할 개발자 (내일채움공제가입),이안소프트 서울 성동구,"연봉 25,000,000원 - 27,000,000원","[직무내용] JAVA 프로그램 개발 공공기관, 금융권, 통신사, 일반회사 등 전산업분야를 통틀어 구축함 (응용 프로그램, 솔루션, 등등) 장비는 제공 전공은 무관하지만 반드시 6개월 국비 OR JAVA개발자 과정을 수료해야..."
https://kr.indeed.com/viewjob?jk=66520543e9bb139c,Senior Application Engineer - Technical...,MathWorks 서울,,"e.g. C/C++, .NET, Java... test... languages... C / C++, Python, and Java. Experience with enterprise-scale..."
https://kr.indeed.com/viewjob?jk=b2cfcc7d4b79c216,[Search&Clova] Clova 챗봇 Platform 개발 신입/경...,네이버 대한민국,,"머신러닝 모델의 서비스화 [ 자격요건] - 기술 경험 · Scala/ Java 등으로 웹 어플리케이션 또는 이에 지식과 경험 · DB Schema... Programming Skill · Java, Scala, Spark..."
https://kr.indeed.com/viewjob?jk=1181e442ee6f5fd2,[배민서비스실] 안드로이드 개발자,우아한 형제들 서울 송파구,,"도전을 같이 하실 분들을 찾습니다. [개발환경] - 사용 언어: Java / Kotlin - 주요 라이브러리: RxJava2, Retrofit2... 안드로이드 개발 경력 3년 이상 - Java 또는 Kotlin 개발 언어에..."
https://kr.indeed.com/viewjob?jk=a0427584e85a0d53,안드로이드 개발자,myrealtrip 서울,,https://bit.ly/2MWrloq [자격요건] 3년 이상의 Android 개발 경험이 있으신 분 Java 언어에 대한 이해와 Kotlin 으로 개발 경험을 보유하신 분 기술적 문제에 대한 토론과 코드리뷰에 거부감이...
https://kr.indeed.com/viewjob?jk=0439e4c33c0b9965,"모의해킹/해킹보안/회계,세무 무료교육(초보자 지원가능)",한국디지털융합직업전문학교 서울 중랑구,"연봉 26,000,000원","한국디지털융합직업전문학교 | 교육서비스,멀티미디어,정보서비스 | 사무·회계 기타, java,서버관리,네트워크관리,웹프로그래머,응용프로그래머,시스템프로그래머,컨텐츠관리,블로그관리 | 정규직,계약직 | 1년이상 | 월~금 | 오전..."
https://kr.indeed.com/viewjob?jk=5eac38e6882515b7,하드웨어 및 소프트웨어 개발 직원,아이벡스메디칼시스템즈 강원도 원주,"연봉 30,000,000원 - 32,000,000원",가능 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=f2f9d7e5c715ec11,[EY컨설팅] 컨설팅본부(Advisory) Java 개발자 경력직 모집,EY 4.0 대한민국,,"가지고 탁월한 고객 서비스를 제공하고 있습니다. 모집 분야 : [EY컨설팅] 컨설팅본부(Advisory) Java 개발자 경력직 모집 지원자격 자바를 사용할 줄 알고, 객체 지향 언어에 대한 이해가 있으신 분 전산학에..."
https://kr.indeed.com/viewjob?jk=d66914db200312e0,TECH U Associate Solutions Architect - 2...,Amazon Web Services Korea LLC 서울,,"programming languages: Java, Python, Ruby... Balancing), or programming (Node.JS, Java, Ruby, C#, Python, or PHP) · Demonstrated..."
https://kr.indeed.com/viewjob?jk=172ddad6a550249e,소프트웨어 개발 경력자,이에이치 고양 덕양구,"연봉 24,000,000원 - 26,000,000원","지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 / 소프트웨어 개발(연구개발) / JAVA, ORACLE, 웹 프로그램 개발 / 주5일근무 ( 09:00~17:00 ) / 연 2,500 ~ 연 4,500만원 상세..."
https://kr.indeed.com/viewjob?jk=f0c61e659e288a89,LINE TV 개발 경력사원,네이버 대한민국,,"서비스 개발 [필요역량] - Java 기반 백엔드 프로그래밍 기본 지식을... 패턴, 대용량 데이터 설계 및 활용에 대한 기본 지식을 가지신 분 - Java 중급 이상, 글로벌 서비스 운영 및 개발 경험자 - 웹 프로토콜 및..."
https://kr.indeed.com/viewjob?jk=37f9180a5ed0543a,개발 담당자,지오비전 강원도 춘천,,등에 대해 배울 수 있는 기회 제공 - 대학원 석사 과정 지원 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=39834f5337a56072,Sr. Data Architect - Data Lakes & Analyt...,Amazon Web Services Korea LLC 서울,,"software code in one or more programming languages ( Java, JavaScript, Python, etc). · Current hands-on implementation..."
https://kr.indeed.com/viewjob?jk=3190803dba63c314,동영상 데이터/비즈 플랫폼 서버 개발자,카카오 4.2 성남 판교역,,"동영상 비즈 플랫폼 개발 동영상 광고 서버 개발 동영상 데이터 수집/분석 지원자격 기본 조건 Java 개발 경력 2년 이상 Spring Framework 기반 웹 애플리케이션 개발 경험 MySQL, MongoDB 등의..."
https://kr.indeed.com/viewjob?jk=513439fc200c379a,[멜론] 플랫폼 개발자 (경력),카카오 4.2 성남 판교역,,멜론 벡엔드 시스템 구조 개선 지원자격 필요 기술 셋 및 지원 자격(경력) -Linux/ Java/Oracle(Mysql)/Git 기반 혹은 그에 준하는 언어로 서버 개발이 가능하신 분 -Springframework...
https://kr.indeed.com/viewjob?jk=bc20dd55a7092a29,국민카드 시스템 개발 및 유지보수,강한코딩랩 서울 송파구,"월급 2,000,000원 - 2,200,000원","연락처, 희망연봉 기재 직무/산업 직무별(직종) 콘텐츠.사이트운영디버깅 웹프로그래머웹프로그래머, ASP, JSP, JAVA, Servlet, CORBA, PHP, CGI, XML 산업별(업종) 컴퓨터.하드웨어.주변기기 컴퓨터"
https://kr.indeed.com/viewjob?jk=2f8a48b7f26e5569,Main Controller Developer (SW Engineer),Applied Materials Inc. 경기도 화성,,"complex multidisciplinary Java system Characterize, design and develop capabilities in complex multidisciplinary Java system..."
https://kr.indeed.com/viewjob?jk=e7861966e41789e5,정보보안 제품 개발 및 구축 경력 (3년차 이상),파로스인포 서울 강서구,"연봉 36,000,000원 - 38,000,000원",및 엔지니어링 지원자 - 인증 및 접근제어 관련 제품 구축 기술지원 및 개발 경험 우대 - Java 또는 .net 개발 경험자 - OS/System/Network/Database 관련 경험 - ActiveDirectory...
https://kr.indeed.com/viewjob?jk=b6d8ae980ccf34c8,DX혁신부문 Tech Lab Junior Web & Server Deve...,이투스교육 서울 강남구,,"Development] - 객체지향 프로그래밍에 대한 이해 - 데이타베이스 언어에 대한 이해 - Java, Spring Framework 3.x 이상 환경 Service/API 구현 능력 - RDBMS..."
https://kr.indeed.com/viewjob?jk=2d645980f2db02ca,정보기술연구소 자바(JAVA) 연구개발자,온더아이티 성남 분당구,,엔지니어 웹개발 java [담당업무] 자바( JAVA)연구개발 [근무부... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA
https://kr.indeed.com/viewjob?jk=75a4d05b001bf451,웹 개발자,Nexon 성남 분당구,,"운영 - 포털 서비스 개발 및 운영 지원자격 - 경력에 준하는 웹 개발 기본 지식을 보유 하신 분 - 웹언어 ( Java, PHP 등)을 이용한 Back-End 개발 경력이 3년 이상 또는 그에 준하는 능력을 보유하신 분..."
https://kr.indeed.com/viewjob?jk=f525199cf821495b,Html5 Canvas 기반 웹 프론트엔드,인텔리코리아 서울 금천구,"연봉 30,000,000원 - 40,000,000원",게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신... 통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프...
https://kr.indeed.com/viewjob?jk=4181bdc0350b50c7,IT Infra or App. Architecture(해외 금융법인 프로...,디에스파트너즈그룹 서울,,"대졸이상(전공무관) -영어: 중급이상(업무상 소통) -IT경력: UNIX, Java언어 기반 개발 경험 3년 이상 -업무경력:금융사 시스템 개발 또는... 리는점 양해바랍니다 인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA"
https://kr.indeed.com/viewjob?jk=f339b9c21de2b277,소프트웨어 개발자,묵호 성남 중원구,,"[응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자 - 네트워크 프로그래밍에 대한 경험자 - DB 설계 및 DBMS(MS-SQL, MySQL, ORACLE)에..."
https://kr.indeed.com/viewjob?jk=a6a4b500fa0340d4,"Director, Software Engineering (Coupang...",Coupang 3.0 서울,,"proficiency... least, one modern programming language... Java, JavaScript, Scala, Kotlin, or Python * Excellent..."
https://kr.indeed.com/viewjob?jk=e2ac2cf2bbf687c9,"[모바일] - 안드로이드 , 웹앱(반응형) , 하이브리드 APP , JS...",엔에스스마트 서울 영등포구,,"(주)엔에스스마트 JAVA, Android 외 경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] [모바일] - 안드로이드 , 웹앱(반응형) , 하이브리드 APP , JSP , JAVA 솔류션 개발..."
https://kr.indeed.com/viewjob?jk=039f22821b155ec5,비펌즈코리아에서 웹디자인영역의 새로운 인재,비펌즈코리아 경기도 화성,"월급 2,000,000원 - 2,200,000원","오후5시 지원자격 : 해당 업무 관련 경력 종사자 우대 전반적인 웹디자인 / 웹 퍼블리싱 / CSS / JAVA / JSP / HTML / 포토샵 / 일러스트 경력자 복리후생 : 연금,산재,고용,건강 - 4대보험, 중식제공..."
https://kr.indeed.com/viewjob?jk=e5098c47e3662580,BI 운영 그룹 주력계열사,그룹 주력계열사 서울특별시,,"운영 및 관리 - SQL, JAVA script, BW, Spotfire... ML) 기본 개념 및 관련 Language(Python, SQL, JAVA script) - Spotfire, Tableau 등의 UI Tool 개발..."
https://kr.indeed.com/viewjob?jk=efd31f06e35feaa0,[정규직]웹 개발자,데코디자인그룹 광주 서구,"연봉 30,000,000원 - 40,000,000원",게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신... 통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프...
https://kr.indeed.com/viewjob?jk=70de60f225623413,[TmaxA&C/Office사업본부] 제품 QA 담당 신입,티맥스소프트 성남 분당구,,"테스트 시나리오 기획 및 작성, 테스트케이스 관리 상품출시 테스트 자격요건 JAVA/C 초급 개발경험자 Unix/Linux 기본개념 이해 및 경험자 브라우저 테스트 경험자 우대사항 QA 유경험자 성능 / 자동화..."
https://kr.indeed.com/viewjob?jk=90d6728c4bee5b37,"Senior, Software Engineer (Recommendatio...",Coupang 3.0 서울,,"터링 시스템을 구축 자격 요건: * 컴퓨터 공학 관련 분야 학사 * Java, Python을 사용하여 단위 테스트 및 통합 테스트를 통해 탄탄하고... code using Java, Python with unit test..."
https://kr.indeed.com/viewjob?jk=d414d702649a6bd5,JAVA 프로그래머 수시-가산디지털단지역,연우정보기술 서울 강남구,,연우정보기술(주) 모집부문 및 자격요건 담당업무 자격요건 인원 JAVA 프로그래머 모집 [자격요건] 경력사항: 경력(3년 이상 12년 이하... 통신·모바일·게임>웹프로그래밍> JAVA|인터넷·IT·통신·모바일·게임>웹프...
https://kr.indeed.com/viewjob?jk=5a3704a451412c98,(상시) 인공지능 플랫폼 전문가,에셋플러스자산운용 대한민국,,"로세스 구축 및 운영 -Linux / My SQL 운영 및 관리 경력자 우대 -Python / C/C++ / JAVA 등 데이터 분석 및 처리관련 개발언어 숙련자 우대 -API, Scraping 등 활용 데이터 수집, 운영관..."
https://kr.indeed.com/viewjob?jk=67b2778fb68d0920,(주)오픈링크시스템 JAVA 개발자,오픈링크시스템 서울,,"[우대사항] - 컴퓨터, 전산 전공자 우대 - 정보처리기사 보유자 우대 인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA"
https://kr.indeed.com/viewjob?jk=4cd0be60df2ff115,Cloud Technical Account Manager- Program...,Oracle 3.8 서울,,"database and middleware platforms, Oracle Database WebLogic/ Java; Strong communication and presentation skills including..."
https://kr.indeed.com/viewjob?jk=cf711132013dbe07,(주)픽셀 - 소프트웨어 개발자,픽셀 용인 기흥구,,근거주자 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=e787fde04b998e1a,이상탐지팀 - 서비스 개발자,Nexon 성남 분당구,,"하는 API 개발 - AWS 인프라 구축 및 운영업무 지원자격 - python, node.js, C#, Java등 한 가지 이상의 언어를 능숙히 사용 가능하신 분 - 관련 분야 5년 이상 경력 - AWS 클라우드 아키..."
https://kr.indeed.com/viewjob?jk=3fe823bafcdcf478,Blockchain Platform 개발 / 분산 플랫폼 개발,알투브이 서울 영등포구,,"러그인 방식의 확장 프로그램 개발( JAVA) [우대 사항] - 스크럼 프로젝트 개발 경험 * 칸반보드, 스탠드업미팅, 스프린트 - JUnit, Mockito 등을 활용한 유닛테스트 작성 경험 - JAVA 8, Spring..."
https://kr.indeed.com/viewjob?jk=715c33a1422f4068,잼라이브 안드로이드 개발자,네이버 대한민국,,"채용합니다. 채용조건 - 정규직 (0명) 담당업무 - 잼라이브 안드로이드 개발 지원자격 - 안드로이드, Java 개발 경력 4년 이상 - Android 기본 Component를 이해하고 (activity, service..."
https://kr.indeed.com/viewjob?jk=4bc853d24fa66e6b,함께할 웹프로그래머를 찾습니다.,성공닷컴 서울 관훈동,,"웹 프로그래머) 관련직종 JAVA 프로그래밍 언어 전문가 직무내용 [ 담당업무 ] - 프로그램 개발/운용/유지보수 - Java, Jsp, Ajax... 워드 [jsp ] [웹프로그램 ] [ java ] [app ] [앱 ] 우대..."
https://kr.indeed.com/viewjob?jk=d351d735c5d3b04a,[엠브레이스] 개발자(JAVA) 경력사원,엠브레이스 서울 구로구,,"기타 담당업무 [엠브레이스] 개발자( JAVA) 경력사원 채용 커리어 양식... 산업 직무별(직종) 웹프로그래머웹프로그래머 응용프로그래머응용프로그래머, Java, Application 시스템프로그래머시스템프로그래머 시스템분석.설계..."
https://kr.indeed.com/viewjob?jk=6db6ce5b7dd6c5da,"[제너지] Java, JSP 정규직",제너지 서울 염창동,"연봉 25,000,000원","무관) [우대사항] - 인근거주자, 운전가능자, 해당직무 근무경험, 문서작성 우수자, 지방근무 가능자 - Java 코딩 스킬 보유자 - 프로그램밍 장기과정이수자 - 고용지원금대상자 우대 - 정보처리기사 - 컴퓨터/시스템공..."
https://kr.indeed.com/viewjob?jk=53730e51c4a60930,솔루션 개발자,고도소프트 서울 구로구,,2년이상 담당업무 - NHN고도 솔루션 개발 및 유지보수 자격요건 - Java 기반 웹개발 경력 2년 이상 ~ 5년 이하 - Spring 4.x 이상... 경험 있으신 분 - PHP 등 Java 외 언어로 개발 경험이 있으신 분...
https://kr.indeed.com/viewjob?jk=003875ded4869855,웹 개발 경력자,솔바텍 서울 송파구,"월급 2,000,000원","학력: 초대졸이상 경력: php, Java 경력3년 퍼블리싱 가능자... 게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,카카오 4.2 성남 판교역,,"그래밍과 같은 하나의 분야에 뛰어나신 분을 선호함 키워드 프로그래밍 언어 Python, C/C++, Go, Java, Scala 시스템 HBase, YARN, Spark, Zookeeper SparkStreaming..."
https://kr.indeed.com/viewjob?jk=adf11885fe1116db,자바웹 개발자,서광미디어 광주 서구,,게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신... 통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프...
https://kr.indeed.com/viewjob?jk=f9ef2605d7a04e5b,1boon 서비스 웹 개발자 (백엔드 및 프론트엔드),카카오 4.2 제주도,,kakao.com/_STxkxbu) 지원자격 [기본 자격] 제주 근무 가능자 개발 경력 2년 이상 Java 또는 Javascript 개발 역량 필수 원활한 커뮤니케이션 능력과 타인을 배려하는 마음 개발에 대한 열정과...
https://kr.indeed.com/viewjob?jk=4a426e3ffacd161c,이상탐지팀- 웹프로그래머,Nexon 성남 분당구,,"기본 이상의 프로그래밍 능력과 논리적 사고를 갖추신 분 - 기본적인 리눅스 활용 능력을 갖추신 분 - Java / C# / Python 언어 중 한 가지 이상의 언어를 능숙히 사용하시는 분 - 자료구조, 알고리즘, 데이..."
https://kr.indeed.com/viewjob?jk=66531f1b64ea280c,금융 및 통신 SI/SM 경력자,가치정보기술 서울 역삼동,,"범위 : 분석/설계/개발 2) 기술등급 : 등급무관 3) 개발언어 : JAVA/JSP,EJB,Pro*C, C/C++,VC++,COBOL, 4) 미들... 등급 : 등급무관 3) 개발언어 : JAVA/JSP,NCD,BizActor..."
https://kr.indeed.com/viewjob?jk=dc821489255954fd,Developer Advocate,SendBird 서울,,"one or more... following technologies: Objective-C, Java, Swift, JavaScript, and Python * Strong written and verbal..."
https://kr.indeed.com/viewjob?jk=e2dfb5ede005951f,Python 웹프로그램 엔지니어,이진솔루션 인천 서구,"연봉 24,000,000원 - 26,000,000원","절차 및 제출서류 제출서류 이력서에 응시분야, 연락처, 희망연봉 기재 직무/산업 직무별(직종) 콘텐츠.사이트운영디버깅 웹프로그래머웹프로그래머, ASP, JSP, JAVA, Servlet, CORBA, PHP, CGI, XML"
https://kr.indeed.com/viewjob?jk=be6c1f03fa566f8e,추천 시스템 연구/개발,카카오 4.2 성남 판교역,,"Filtering, Matrix Factorization 프로그래밍 언어 Python, C/C++, Go, Java, Scala, Matlab, R 관련 서비스 미디어다음, 브런치, 카카오TV, 1Boon, 카카오페이..."
https://kr.indeed.com/viewjob?jk=475cc377417d9a5b,데이터수집개발파트,Nexon 성남 분당구,,"주요업무 - 넥슨 인하우스 데이터 수집 시스템 개발 및 운영 지원자격 - 경력 무관 - Java 또는 Python, Go 중에 개발 경험이 있으신 분 - 클라우드 (AWS or Azure, GCP) 서비스 개발 경험이..."
https://kr.indeed.com/viewjob?jk=94f2bbbeb53f3458,Database Engineer (Storage Platform),Coupang 3.0 서울,,"또는 관련 분야 학사 학위 소지자 우대 사항: * 프로그래밍 및 스크립트 스킬 (bash, Python, Java, Go 선호) * 다양한 종류의 데이터베이스 경험 ( MySQL, PostgreSQL,SQL Server..."
https://kr.indeed.com/viewjob?jk=d4bd36ed9ecd0628,판타지볼(fantasyballcokr) 게임 운영 / 개발 & 외주업체...,아이스라이트 서울 영등포구,,정통 판타지 스포츠 게임인 ‘판타지볼’을 개발 및 운영하고 있습니다. 필요경력/스킬: - 4년+ 개발 경력 - JAVA Specialist (spring framework / maven) - Architecturing 능력...
https://kr.indeed.com/viewjob?jk=27622d0118147f99,PM/PL/설계자 및 개발자 경력사원 모집,지에스아이티엠GSITM 서울 재동,,"Java, .Net 기반 개발경험 5년 이상 -DB : Oracle, PPAS, MS-SQL -의사소통에 적극적인 분 자격요건 -HOS/POS 개발 유경험자 -커머스 업무 유경험자 개발자 담당업무 - Java..."
https://kr.indeed.com/viewjob?jk=41bcafb2abeb7ab7,"(경력) Java 개발, Business Intelligence 컨설팅...",디포커스 서울 성동구,,"지원자격 경력 경력 (3년이상) 학력 학력무관 성별 무관 기타 담당업무 (경력) Java 개발, Business Intelligence 컨설팅 정규직 채용... 직종) 웹프로그래머웹프로그래머, JAVA 응용프로그래머응용프로그래머 산업별..."
https://kr.indeed.com/viewjob?jk=5b911436fa40735c,JAVA 인사업무개발-소공동,연우정보기술 서울 중구,,인원 [담당업무] [웹프로그래밍] 대기업 인사업무개발 소공동 JAVA 중급 ~ 고급 2명 20.2.3~9개월 [자격요건] 경력사항: 경력(6... 통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프...
https://kr.indeed.com/viewjob?jk=59b0ff5ce11a8952,Associate Solutions Engineer (Full Time)...,Cisco Systems 4.1 서울,,"Knowledge and experience in software languages. C, C++, C#, Java or Python are desired. • Must be able to legally live..."
https://kr.indeed.com/viewjob?jk=20db464559f9537d,S/W개발 전문연구요원(병역특례),"Fasoo, Inc. (파수닷컴) 서울 마포구","연봉 34,000,000원","필수자격: - 컴퓨터, 소프트웨어, 전산 관련학과 석/박사 학위 소지(예정)자 - C/C++, C# 또는 Java에 대한 이해가 우수한 자 3. 우대사항 - Data Security: Machine Learning..."
https://kr.indeed.com/viewjob?jk=5123207a169f90eb,Software Developer - Front-End / Back-En...,AITRICS 서울,,"general purpose programming languages including C++, Java, Javascript, Python. Eager to learn a new programming language..."
https://kr.indeed.com/viewjob?jk=e5098c47e3662580,BI 운영 그룹 주력계열사,그룹 주력계열사 서울특별시,,"운영 및 관리 - SQL, JAVA script, BW, Spotfire... ML) 기본 개념 및 관련 Language(Python, SQL, JAVA script) - Spotfire, Tableau 등의 UI Tool 개발..."
https://kr.indeed.com/viewjob?jk=c46c1d3d5b3fb904,SDET Engineer,Nielsen 3.8 서울,,"least one of following programming languages: Python, Ruby, Java, C++. Experience in multiple languages and environments..."
https://kr.indeed.com/viewjob?jk=9ba0d33ef06c3523,(주)아와소프트 웹개발자 인력,아와소프트 성남 분당구,,"- jsp, java, ASP / PHP 개발 능숙자 - HTML, JavaScript, css 능숙자 - MS SQL, Oracle, MySQL 등... 정보처리기사 우대 인터넷·IT·통신·모바일·게임>응용 프로그래밍> JAVA"
https://kr.indeed.com/viewjob?jk=9530bc3a86e46025,동영상 서비스 서버 및 웹 개발자,네이버 대한민국,,위해 아래와 같은 기술이 필요합니다. - Java 및 Spring 프레임워크 기반 기술 - Jquery 등 javascript 기반 FrontEnd 기술(우대) [필요역량] - Java 및 Spring 프레임워크 기반 서비...
https://kr.indeed.com/viewjob?jk=82cc99d5c5773ce6,[국내중견기업] 웹프로그래머 (주임-대리),더라이징스타에스 서울,,"유관경력 최소 3년 이상 - jsp, java, ASP / PHP 가능자... 류합격자 개별 통보함. [키워드] 웹/web/웹프로그래머/프로그래머/ java/j네/asp/PHP/DB/서버/쇼핑몰/이커머스/커머스/온라인/홈페이지..."
https://kr.indeed.com/viewjob?jk=d65d939f05e80dee,"Java, JSP 경력직(3년~5년이상) 정규직",립페이 서울 강남구,,"지원자격 경력 경력 (3년이상) 학력 학력무관 성별 무관 기타 담당업무 Java, JSP 경력직(3년~5년이상) 정규직 채용 커리어 양식 지원 아직... 직무별(직종) 웹프로그래머JSP, JAVA 산업별(업종) SI.SM.ERP..."
https://kr.indeed.com/viewjob?jk=7aa63b911b188c1d,Sr. Back-end Engineer (Observability Eng...,Coupang 3.0 서울,,"설계, 구축 및 관리 경험 * Java, Golang, 분산 시스템 또는... service infrastructures * Experience in Java or Golang, distributed systems, micro..."
https://kr.indeed.com/viewjob?jk=26d17c21efe1ebe5,시스템/ICT 웹서비스 운영 경력사원,한화시스템/ICT 충청남도,,"대내 인터페이스 개발 및 관리) [자격요건] 프로그래밍 언어C#, .Net Framework, Java 등) 관련 경력 보유하신 분(3년 이상) 웹(HTML, CSS, Javascript 등) 관련 경력 보유하신 분(3년..."
